user_id,signup_date,country,device,age_group,variant
101829,2025-04-02,UK,tablet,25-34,1
101830,2025-03-03,ES,mobile,25-34,1
101831,2025-03-25,FR,mobile,55+,1
101832,2025-03-03,UK,mobile,55+,0
101833,2025-04-21,DE,desktop,55+,0
101834,2025-05-07,DE,desktop,45-54,1
101835,2025-01-07,DE,mobile,25-34,1
101836,2025-03-25,ES,mobile,45-54,1
101837,2025-05-12,DE,mobile,25-34,0
101838,2025-05-14,FR,desktop,25-34,0
101839,2025-02-27,ES,mobile,45-54,1
101840,2025-01-22,DE,mobile,18-24,0
101841,2025-06-03,UK,mobile,18-24,1
101842,2025-05-07,ES,desktop,25-34,0
101843,2025-01-03,UK,desktop,25-34,0
101844,2025-05-07,DE,mobile,45-54,0
101845,2025-02-10,ES,mobile,18-24,1
101846,2025-04-16,DE,mobile,18-24,0
101847,2025-01-14,DE,desktop,18-24,0
101848,2025-01-12,DE,tablet,18-24,0
101849,2025-03-28,FR,mobile,18-24,1
101850,2025-01-12,ES,mobile,35-44,0
101851,2025-05-21,UK,mobile,25-34,1
101852,2025-01-25,UK,mobile,45-54,1
101853,2025-02-14,UK,desktop,55+,0
101854,2025-05-02,FR,mobile,35-44,0
101855,2025-05-27,FR,mobile,18-24,1
101856,2025-02-24,DE,mobile,18-24,0
101857,2025-04-10,UK,mobile,45-54,1
101858,2025-06-22,FR,mobile,35-44,1
101859,2025-05-16,UK,mobile,45-54,1
101860,2025-04-29,UK,mobile,45-54,0
101861,2025-02-22,FR,desktop,55+,1
101862,2025-02-01,UK,mobile,55+,1
101863,2025-02-20,UK,mobile,35-44,0
101864,2025-02-13,UK,tablet,25-34,1
101865,2025-03-23,UK,desktop,55+,0
101866,2025-05-26,FR,desktop,35-44,1
101867,2025-05-30,UK,mobile,18-24,1
101868,2025-02-06,DE,mobile,35-44,1
101869,2025-04-06,DE,mobile,35-44,0
101870,2025-02-25,FR,mobile,45-54,0
101871,2025-04-15,ES,mobile,35-44,1
101872,2025-02-28,FR,tablet,25-34,1
101873,2025-05-11,FR,mobile,55+,1
101874,2025-06-05,ES,mobile,45-54,1
101875,2025-02-04,UK,mobile,35-44,1
101876,2025-04-03,ES,mobile,25-34,0
101877,2025-04-07,UK,mobile,25-34,0
101878,2025-05-15,UK,mobile,35-44,0
101879,2025-03-17,UK,desktop,18-24,1
101880,2025-02-18,DE,tablet,25-34,0
101881,2025-04-04,FR,mobile,35-44,0
101882,2025-06-08,DE,mobile,25-34,1
101883,2025-01-24,UK,desktop,25-34,1
101884,2025-05-28,UK,desktop,18-24,0
101885,2025-02-06,UK,mobile,25-34,0
101886,2025-01-04,UK,tablet,45-54,0
101887,2025-04-18,ES,mobile,25-34,1
101888,2025-05-06,UK,tablet,18-24,0
101889,2025-01-20,DE,mobile,35-44,0
101890,2025-06-01,DE,mobile,55+,1
101891,2025-02-19,UK,desktop,35-44,1
101892,2025-06-26,FR,mobile,18-24,1
101893,2025-06-28,UK,mobile,25-34,1
101894,2025-04-06,UK,mobile,45-54,1
101895,2025-04-15,UK,tablet,25-34,1
101896,2025-06-13,FR,desktop,35-44,1
101897,2025-04-27,UK,desktop,25-34,1
101898,2025-04-08,FR,mobile,25-34,0
101899,2025-03-07,FR,desktop,45-54,0
101900,2025-03-20,UK,mobile,45-54,0
101901,2025-06-11,DE,mobile,35-44,1
101902,2025-06-13,DE,desktop,25-34,1
101903,2025-01-06,UK,mobile,18-24,1
101904,2025-02-08,UK,mobile,35-44,1
101905,2025-06-19,DE,mobile,35-44,0
101906,2025-04-25,UK,mobile,25-34,1
101907,2025-05-05,DE,desktop,18-24,0
101908,2025-01-12,UK,mobile,18-24,0
101909,2025-05-11,UK,desktop,55+,1
101910,2025-01-18,UK,mobile,45-54,0
101911,2025-02-09,UK,mobile,55+,0
101912,2025-01-21,FR,mobile,25-34,1
101913,2025-05-23,UK,desktop,55+,1
101914,2025-04-09,DE,desktop,18-24,0
101915,2025-01-26,ES,tablet,35-44,1
101916,2025-01-08,FR,desktop,45-54,0
101917,2025-04-10,DE,mobile,25-34,1
101918,2025-03-28,UK,mobile,25-34,1
101919,2025-02-11,UK,tablet,18-24,1
101920,2025-06-21,DE,desktop,18-24,1
101921,2025-01-14,UK,mobile,35-44,0
101922,2025-03-19,FR,mobile,35-44,0
101923,2025-01-02,UK,desktop,45-54,0
101924,2025-04-29,FR,desktop,35-44,0
101925,2025-02-06,ES,mobile,35-44,0
101926,2025-03-10,ES,desktop,18-24,0
101927,2025-06-15,DE,tablet,18-24,1
101928,2025-02-10,DE,mobile,55+,0
101929,2025-03-03,FR,desktop,18-24,1
101930,2025-03-01,FR,mobile,35-44,0
101931,2025-05-05,UK,mobile,18-24,0
101932,2025-04-21,UK,mobile,35-44,1
101933,2025-01-14,FR,mobile,35-44,1
101934,2025-03-25,ES,desktop,25-34,1
101935,2025-05-10,UK,mobile,25-34,1
101936,2025-03-11,FR,mobile,35-44,1
101937,2025-05-25,FR,mobile,25-34,0
101938,2025-05-03,FR,mobile,25-34,0
101939,2025-03-30,DE,mobile,35-44,1
101940,2025-01-28,UK,desktop,18-24,1
101941,2025-03-07,FR,mobile,45-54,1
101942,2025-06-12,DE,desktop,35-44,0
101943,2025-01-05,FR,desktop,18-24,0
101944,2025-06-17,UK,mobile,35-44,0
101945,2025-06-13,DE,desktop,35-44,1
101946,2025-02-14,DE,mobile,25-34,1
101947,2025-05-31,UK,mobile,25-34,1
101948,2025-02-16,DE,mobile,25-34,1
101949,2025-01-31,DE,mobile,25-34,1
101950,2025-05-19,FR,mobile,18-24,0
101951,2025-01-10,ES,desktop,25-34,1
101952,2025-04-28,DE,mobile,25-34,0
101953,2025-01-14,DE,desktop,35-44,0
101954,2025-03-21,DE,mobile,35-44,0
101955,2025-04-03,UK,desktop,35-44,1
101956,2025-01-10,UK,mobile,45-54,0
101957,2025-03-17,FR,mobile,45-54,1
101958,2025-04-04,UK,mobile,35-44,1
101959,2025-04-15,UK,mobile,35-44,1
101960,2025-01-01,ES,mobile,25-34,1
101961,2025-05-13,DE,desktop,45-54,1
101962,2025-01-20,FR,mobile,18-24,1
101963,2025-01-08,ES,desktop,25-34,1
101964,2025-06-20,DE,desktop,35-44,0
101965,2025-01-01,UK,desktop,18-24,0
101966,2025-02-26,UK,mobile,25-34,1
101967,2025-03-05,FR,mobile,35-44,1
101968,2025-04-28,DE,tablet,35-44,0
101969,2025-01-28,UK,desktop,35-44,1
101970,2025-05-01,DE,mobile,45-54,0
101971,2025-04-17,UK,mobile,18-24,0
101972,2025-06-14,DE,mobile,18-24,1
101973,2025-06-24,DE,mobile,35-44,0
101974,2025-06-14,DE,desktop,25-34,0
101975,2025-02-18,ES,mobile,35-44,1
101976,2025-04-30,DE,mobile,18-24,0
101977,2025-02-13,ES,mobile,25-34,0
101978,2025-02-25,ES,mobile,35-44,1
101979,2025-06-05,DE,desktop,35-44,0
101980,2025-04-21,DE,desktop,35-44,0
101981,2025-05-14,UK,mobile,25-34,1
101982,2025-04-18,FR,desktop,25-34,1
101983,2025-05-28,FR,mobile,18-24,0
101984,2025-04-24,UK,mobile,18-24,1
101985,2025-03-19,UK,mobile,25-34,0
101986,2025-05-10,ES,mobile,25-34,0
101987,2025-02-06,ES,mobile,35-44,1
101988,2025-01-20,DE,mobile,25-34,1
101989,2025-01-26,UK,desktop,35-44,1
101990,2025-01-29,UK,mobile,45-54,1
101991,2025-01-01,UK,desktop,25-34,0
101992,2025-04-29,UK,mobile,25-34,1
101993,2025-02-04,UK,tablet,18-24,1
101994,2025-02-28,UK,desktop,35-44,0
101995,2025-03-10,ES,mobile,25-34,0
101996,2025-06-10,DE,desktop,25-34,1
101997,2025-06-28,UK,mobile,35-44,0
101998,2025-01-12,UK,desktop,18-24,1
101999,2025-01-20,FR,mobile,35-44,1
102000,2025-02-12,UK,desktop,35-44,1
