event_date,variant_id,gender,age,row_count,user_count,click_sum,conversion_sum,purchase_sum,revenue_sum,click_sq_sum,conversion_sq_sum,purchase_sq_sum,revenue_sq_sum
2011-04-21,test,F,30s,200,1,88,50,107,293.20000000000005,88,50,593,3160.3710000000005
2011-07-14,control,M,20s,387,3,180,99,650,1256.7100000000005,180,99,13892,161990.82210000016
2011-10-26,control,M,30s,59,2,30,16,138,230.08,30,16,1730,3771.817
2011-04-27,control,M,30s,130,1,67,30,368,414.1199999999999,67,30,5518,6648.7584
2011-01-13,test,M,40s,160,2,75,38,119,406.0,75,38,489,7966.8432
2011-05-19,test,F,30s,298,2,138,75,422,718.5200000000001,138,75,6002,18135.0122
2011-10-04,control,M,30s,91,1,48,24,322,489.4199999999999,48,24,5172,21945.3732
2010-12-01,control,F,30s,86,1,36,20,111,360.05000000000007,36,20,861,7222.1625
2010-12-05,control,M,40s,406,2,187,101,195,424.35,187,101,1059,3007.1619000000005
2011-09-27,test,M,30s,362,3,175,88,1283,1823.3900000000003,175,88,30549,55426.31730000001
2011-11-13,test,M,20s,340,2,171,89,228,473.9499999999999,171,89,1022,3753.9709000000003
2011-09-05,control,F,20s,167,1,82,44,573,775.94,82,44,15833,67369.46380000001
2011-12-04,control,F,20s,179,2,83,44,470,822.9099999999999,83,44,7636,23029.607500000002
2011-09-14,control,M,30s,123,1,55,31,272,537.04,55,31,3910,10075.403000000002
2011-11-02,control,F,20s,132,1,65,33,102,303.07,65,33,1030,4148.971100000001
2011-02-07,control,M,40s,343,2,166,84,507,1974.8100000000002,166,84,5625,146776.9240999999
2010-12-13,control,F,50s,69,2,32,18,232,323.19000000000005,32,18,4630,8392.139299999999
2011-05-04,test,F,20s,142,1,70,35,372,1032.4599999999998,70,35,6046,45149.08660000001
2011-07-29,control,F,40s,65,2,30,16,278,413.34,30,16,6276,13150.8092
2011-01-04,test,M,20s,263,2,128,65,383,991.8499999999999,128,65,6785,70664.50970000002
2011-04-01,control,F,20s,450,2,208,115,780,1587.9000000000003,208,115,11234,41844.67179999999
2011-02-16,control,F,50s,54,1,26,13,129,348.57000000000005,26,13,3069,17680.6425
2011-09-20,test,F,50s,109,1,51,30,269,865.85,51,30,3685,40607.17530000001
2011-10-26,control,F,50s,218,2,112,55,575,1380.4299999999996,112,55,9249,49069.6447
2011-09-07,control,F,20s,48,2,25,11,112,170.44,25,11,1806,3476.395000000001
2011-11-02,control,F,30s,74,1,35,18,46,113.48000000000002,35,18,326,2697.4064000000008
2011-11-16,test,F,20s,80,2,35,24,738,726.8799999999999,35,24,87994,91729.93239999999
2011-04-11,control,M,20s,91,1,46,21,218,293.23999999999995,46,21,3274,4475.5328
2011-04-27,control,M,20s,106,1,42,26,291,201.19000000000003,42,26,15977,3292.748899999999
2011-08-18,test,M,40s,122,2,70,33,344,572.4300000000001,70,33,4798,14085.412900000001
2011-02-02,control,F,50s,277,1,137,71,396,654.9599999999997,137,71,8718,9797.223600000001
2011-08-10,test,F,30s,126,1,67,31,307,521.4399999999999,67,31,4109,9461.126400000001
2011-11-13,test,M,30s,46,1,19,11,115,330.45000000000005,19,11,2025,14051.562500000002
2011-11-17,control,M,20s,81,3,38,20,251,383.84000000000003,38,20,7019,15354.317799999999
2011-09-19,test,M,30s,235,1,112,51,97,184.82999999999993,112,51,443,1306.4189000000003
2011-10-26,test,F,40s,72,1,35,19,147,344.21999999999997,35,19,1961,6857.018399999999
2011-09-19,test,M,20s,64,2,28,17,337,678.7900000000001,28,17,13453,37798.1725
2011-07-01,control,F,50s,29,1,18,9,112,117.68,18,9,2032,1752.1648
2011-01-04,control,F,20s,87,1,38,17,26,112.30000000000001,38,17,50,923.0249999999999
2011-06-15,control,F,30s,399,1,202,99,168,336.10999999999973,202,99,926,2021.3081000000009
2011-03-30,test,F,30s,65,1,28,15,38,245.2,28,15,206,4478.065
2011-10-02,test,M,30s,346,2,158,84,336,740.0399999999998,158,84,2056,12427.604999999998
2011-08-11,control,F,50s,74,1,36,19,137,292.87000000000006,36,19,1603,4728.125899999999
2011-09-25,test,F,30s,81,1,45,24,281,202.64000000000001,45,24,13159,2860.9669999999996
2011-05-11,test,F,30s,80,1,43,20,109,386.37,43,20,1199,11817.6311
2011-10-26,test,M,40s,228,3,103,56,1356,2118.200000000001,103,56,980014,2960592.158800002
2011-09-18,test,F,30s,378,2,168,101,279,463.39,168,101,3487,3893.7524999999996
2011-01-27,control,F,50s,149,3,76,41,338,1145.4699999999998,76,41,4454,66703.82829999998
2011-06-29,control,F,50s,80,1,36,18,226,474.18000000000006,36,18,6132,26017.66440000001
2011-07-07,control,M,50s,137,2,71,37,232,438.61999999999995,71,37,2706,6968.481400000004
2011-05-25,test,M,30s,35,1,15,9,348,326.52000000000004,15,9,26352,14579.0064
2011-09-11,control,F,30s,51,1,22,10,90,384.90000000000003,22,10,1170,22823.325
2011-09-28,test,M,40s,279,2,133,65,488,836.1799999999995,133,65,5922,17626.033400000004
2011-10-04,control,M,20s,80,1,36,19,193,301.87,36,19,2381,5310.592900000001
2011-02-28,control,F,30s,68,1,29,19,270,441.91999999999996,29,19,8260,16339.074400000005
2011-05-04,test,M,20s,114,1,56,33,249,756.7300000000001,56,33,5667,75852.87490000002
2010-12-01,test,M,40s,42,3,22,14,440,535.7199999999999,22,14,35122,39799.5674
2011-11-17,control,M,30s,235,1,112,64,116,177.90999999999994,112,64,906,950.8335000000002
2011-03-23,control,M,50s,124,1,65,32,314,514.3,65,32,3308,9537.07
2011-10-07,test,M,50s,119,2,54,28,7769,13822.119999999999,54,28,5846785,14855665.652799997
2011-07-26,test,F,50s,58,2,28,13,150,231.62,28,13,2204,4739.5804
2011-01-04,control,M,40s,99,2,48,24,203,278.26000000000005,48,24,6617,8401.164000000004
2011-08-16,control,M,50s,73,1,31,16,248,429.11999999999995,31,16,4448,12551.590400000001
2011-05-11,control,F,40s,47,1,22,9,118,156.01999999999998,22,9,2940,2745.7364
2011-09-02,control,F,40s,133,2,68,37,537,959.2800000000001,68,37,14187,54502.368600000016
2010-12-03,test,M,40s,258,1,123,66,179,309.53999999999996,123,66,1779,2452.3360000000002
2011-09-08,control,F,30s,42,1,20,8,52,126.74000000000001,20,8,448,2262.1692000000003
2011-09-01,test,F,40s,98,1,45,23,530,345.1,45,23,19380,6597.2212
2011-05-04,test,M,30s,122,1,60,32,117,271.8299999999999,60,32,1041,3955.482900000001
2011-01-06,test,F,40s,58,1,24,16,288,623.6800000000001,24,16,7896,50202.028
2011-10-26,control,M,20s,105,1,55,32,213,423.81,55,32,11049,40128.9105
2011-03-11,test,M,20s,18,1,6,4,21,57.449999999999996,6,4,185,878.7724999999999
2011-02-28,test,M,30s,26,1,13,7,55,176.5,13,7,517,6597.25
2011-10-24,control,F,20s,36,1,18,10,90,156.09999999999997,18,10,932,2531.35
2011-06-23,test,M,40s,86,1,44,20,166,305.70000000000005,44,20,1866,5954.429999999999
2011-01-28,test,F,40s,30,1,14,9,117,358.9,14,9,1801,23194.15
2011-06-21,test,F,40s,45,1,21,10,95,302.39000000000004,21,10,2697,28676.431300000007
2011-04-01,control,F,30s,36,1,13,8,200,297.12,13,8,6424,14577.026399999999
2011-07-08,test,F,40s,10,1,5,2,2,9.2,5,2,2,64.765
2011-10-21,control,F,30s,99,1,52,23,178,547.3399999999999,52,23,1698,20242.665
2011-10-28,test,M,20s,37,1,14,12,312,1912.7999999999997,14,12,9216,410057.4527999999
2011-10-24,control,F,30s,22,1,13,5,34,56.75,13,5,310,759.6325
2011-11-11,test,F,50s,8,1,5,2,108,122.4,5,2,6480,11737.6128
2011-10-19,test,M,50s,9,1,6,2,68,65.8,6,2,2320,2457.64
2011-03-17,control,M,40s,12,1,4,2,164,437.40000000000003,4,2,21136,109670.76000000002
2011-04-07,control,M,30s,32,1,12,8,97,102.11999999999998,12,8,1577,1426.0031999999997
2011-01-21,test,M,20s,19,1,8,5,334,304.02,8,5,83716,37640.19239999999
2011-07-13,control,M,20s,30,1,16,8,113,152.81,16,8,4679,7599.091899999999
2011-09-05,control,F,30s,29,1,16,8,207,356.75,16,8,8337,34204.3325
2011-08-10,test,F,20s,4,1,1,1,600,432.0,1,1,360000,186624.0
2011-02-18,test,M,20s,20,1,10,5,108,152.4,10,5,2448,6063.840000000001
2011-05-11,test,M,40s,10,1,6,3,178,288.7,6,3,25780,55658.29
2011-06-21,control,M,50s,3,1,2,1,24,13.2,2,1,576,174.23999999999998
2011-02-18,test,M,30s,1,1,1,1,15,6.3,1,1,225,39.69
2011-04-18,test,F,20s,236,1,113,57,137,306.6199999999999,113,57,523,9502.9902
2011-07-10,control,M,30s,622,2,294,159,584,640.23,294,159,11484,5732.362099999996
2011-06-28,test,F,30s,65,1,32,15,174,254.18000000000004,32,15,2748,4549.836399999999
2011-10-23,test,M,30s,231,1,108,61,529,1205.8099999999995,108,61,8861,44395.111899999996
2011-05-10,test,M,40s,273,1,128,65,222,647.7600000000002,128,65,1364,12837.440200000001
2011-10-06,test,F,40s,525,2,273,134,1399,2771.650000000001,273,134,19849,70699.56649999997
2011-11-02,control,M,50s,75,1,34,22,291,633.44,34,22,11497,42673.905600000006
2011-11-23,test,F,50s,324,2,158,82,395,507.06999999999977,158,82,3751,6361.356899999997
2011-08-07,control,M,50s,275,2,125,68,903,1558.45,125,68,39497,122502.7405
2011-05-16,test,M,20s,258,3,123,63,637,1412.3800000000003,123,63,12301,69799.91399999999
2011-11-23,control,M,20s,569,2,265,142,2232,10834.470000000003,265,142,62426,1442586.1243000005
2011-05-25,test,F,50s,119,2,58,34,130,297.8999999999999,58,34,738,3436.0498000000002
2011-05-12,control,F,50s,212,2,106,56,550,1708.700000000001,106,56,9794,115246.57699999998
2011-09-19,test,F,40s,249,2,114,62,264,557.7200000000001,114,62,2178,9362.780399999992
2010-12-07,test,M,40s,106,1,48,28,201,569.0300000000001,48,28,2145,13261.374500000004
2011-06-23,test,F,20s,84,1,43,21,434,801.0,43,21,14852,42490.04000000001
2011-06-23,test,F,30s,97,2,51,25,164,303.4100000000001,51,25,2524,6847.295499999999
2011-09-01,control,M,50s,136,3,66,37,1467,1523.7499999999998,66,37,403301,370754.0911
2011-11-24,control,M,50s,1726,7,819,411,2680,4489.32,819,411,52298,95137.56619999999
2011-05-19,control,M,20s,18,1,11,4,986,451.70000000000005,11,4,751588,65226.97
2011-10-02,test,F,20s,508,1,250,135,307,467.94999999999936,250,135,1423,2980.5930999999987
2011-12-06,control,M,50s,296,4,121,70,327,830.4999999999998,121,70,2611,23761.7876
2011-08-19,test,F,50s,298,3,141,72,927,1238.5799999999995,141,72,18767,29461.021600000004
2010-12-02,control,M,20s,146,1,72,38,441,786.7799999999999,72,38,6633,21235.524399999995
2011-08-11,test,F,30s,519,2,241,130,439,721.6999999999998,241,130,4485,10426.280399999998
2011-11-16,test,M,20s,386,4,197,106,1598,2045.7300000000007,197,106,58372,84973.7849
2010-12-10,control,F,50s,78,1,37,18,178,309.40000000000003,37,18,3572,7372.406400000001
2011-08-05,test,F,30s,212,2,105,54,303,635.83,105,54,4793,35163.78430000001
2010-12-12,control,F,30s,34,1,16,10,51,106.75000000000001,16,10,385,1906.1575
2011-09-09,control,M,30s,106,1,43,25,1128,2243.7000000000003,43,25,72216,244754.298
2011-06-09,test,F,40s,96,2,38,22,503,605.5600000000002,38,22,30749,37200.96160000001
2011-03-24,test,F,50s,139,1,59,30,280,836.36,59,30,3968,31787.432800000002
2011-11-14,control,M,50s,381,2,186,99,511,785.9700000000003,186,99,8497,13331.424299999988
2011-03-28,test,F,50s,223,3,103,55,495,813.0699999999999,103,55,6899,16904.90630000001
2011-11-16,test,M,30s,183,1,88,45,156,292.21999999999986,88,45,1166,3869.3804
2011-03-25,control,M,40s,98,2,49,27,350,615.77,49,27,8268,19384.023900000004
2010-12-02,control,M,30s,243,4,110,58,450,837.8699999999998,110,58,7158,17313.552900000002
2011-09-25,test,M,40s,161,2,81,40,654,1164.9400000000003,81,40,22126,47583.89220000001
2011-02-04,test,M,30s,161,1,72,37,37,45.57000000000002,72,37,37,86.89850000000001
2011-06-22,test,F,20s,75,1,34,20,272,390.06,34,20,5344,9558.9468
2011-06-09,control,M,40s,141,1,66,30,196,294.86,66,30,3430,5066.770199999999
2011-03-01,control,F,20s,235,4,119,62,586,808.9299999999996,119,62,8880,14447.0653
2011-08-28,test,M,20s,288,3,150,70,321,351.4499999999998,150,70,5371,9371.2003
2011-11-23,control,M,30s,228,4,103,54,418,922.25,103,54,5892,29628.751899999996
2011-07-08,control,M,30s,71,1,31,16,234,300.85999999999996,31,16,5436,6436.6316
2011-05-09,control,M,50s,225,4,102,59,601,1236.2699999999995,102,59,8781,34690.2657
2011-11-25,test,F,30s,529,3,240,133,1500,2360.8199999999997,240,133,32494,64967.970199999996
2011-05-19,control,M,30s,94,2,53,27,530,612.97,53,27,19310,24525.847299999994
2011-11-20,control,M,50s,262,2,123,66,421,735.3200000000005,123,66,16539,42811.48920000003
2011-06-14,test,M,30s,48,1,25,13,82,143.4,25,13,2414,2932.455
2011-09-06,control,F,40s,295,1,138,72,745,1134.6899999999996,138,72,9597,22424.90610000001
2011-04-14,test,F,40s,87,1,43,21,119,241.29,43,21,1269,5037.0373
2011-04-15,test,M,40s,152,1,64,37,316,462.31,64,37,3566,8186.0933
2011-02-16,test,M,40s,131,1,62,32,396,1129.35,62,32,7776,87929.84669999998
2011-06-23,control,F,40s,276,1,128,65,199,421.39,128,65,2349,5767.209100000001
2011-05-03,test,F,40s,66,1,36,16,80,173.07999999999996,36,16,980,2926.7383999999993
2011-02-13,test,F,50s,150,2,76,36,154,353.71999999999997,76,36,2402,6114.747600000001
2010-12-01,control,M,50s,239,4,124,61,786,1264.31,124,61,13428,34309.49150000001
2011-09-25,control,M,50s,255,2,132,65,124,309.0499999999999,132,65,392,1980.4693000000004
2011-10-21,control,M,50s,125,2,58,29,228,432.12,58,29,3004,7586.340600000001
2011-06-17,control,F,50s,87,1,37,21,186,1025.34,37,21,2172,92564.89560000002
2011-07-22,test,M,40s,92,1,40,26,232,469.90000000000015,40,26,2206,8720.445000000002
2011-10-30,test,M,40s,70,1,33,17,138,403.90000000000003,33,17,3298,16581.645
2010-12-01,test,F,40s,90,2,48,25,219,582.6,48,25,5299,50471.59500000001
2011-04-13,control,F,20s,503,3,228,123,1345,1413.2099999999996,228,123,30273,30101.407699999992
2011-09-16,control,F,30s,111,1,45,28,634,639.24,45,28,19564,34116.7752
2011-09-04,test,F,20s,239,2,110,57,397,469.2900000000001,110,57,7247,5378.352099999999
2011-04-21,control,M,20s,55,1,26,14,50,126.32000000000002,26,14,230,1767.1653999999996
2011-04-14,control,M,50s,227,3,119,53,1026,1368.4900000000002,119,53,102116,90538.12769999997
2011-10-02,control,M,40s,77,1,39,19,77,173.04,39,19,571,3701.8239999999996
2011-11-09,test,F,40s,58,1,31,13,196,222.00000000000003,31,13,3688,4798.044000000001
2011-03-18,test,F,30s,153,2,74,39,3219,4934.860000000002,74,39,1076751,1788945.9647999993
2011-11-13,test,F,50s,291,3,140,73,523,1023.0500000000001,140,73,7977,21190.1001
2011-07-25,control,F,40s,133,2,63,39,368,666.9599999999998,63,39,5100,13056.5966
2010-12-20,test,F,50s,317,3,157,82,949,2037.7699999999998,157,82,25047,136168.4109
2010-12-08,test,M,20s,151,4,78,40,937,1499.0700000000002,78,40,198397,168449.43889999995
2011-04-04,control,M,20s,205,1,98,48,1062,1738.830000000001,98,48,76468,160997.74690000003
2011-11-24,test,M,40s,124,2,61,31,518,663.3699999999998,61,31,17502,22633.860900000003
2011-05-23,control,F,50s,135,2,74,37,396,958.79,74,37,11888,52739.0331
2011-12-02,test,M,30s,196,2,98,54,736,1233.8400000000001,98,54,20704,42581.21600000001
2011-06-16,control,F,50s,118,3,49,28,627,705.2200000000001,49,28,32187,31188.30180000001
2011-07-03,control,F,50s,209,1,111,53,282,471.43999999999994,111,53,3590,8934.468
2011-11-21,test,F,40s,170,1,82,40,94,180.34,82,40,776,2531.8017999999997
2011-06-03,control,F,50s,8,1,3,2,72,39.12,3,2,2880,766.5983999999999
2011-02-21,control,M,30s,84,1,48,20,76,146.8,48,20,572,1603.5300000000002
2011-04-18,test,F,30s,276,2,131,66,199,554.2300000000001,131,66,1521,11030.847300000001
2011-08-10,test,M,20s,74,1,35,21,172,315.7199999999999,35,21,1856,5398.4804
2011-07-26,control,F,50s,161,2,80,39,933,1729.9099999999996,80,39,54965,157614.5829
2011-05-03,control,M,30s,88,1,36,20,79,115.95,36,20,901,1204.7375
2011-06-14,test,M,20s,187,1,95,52,238,474.86999999999995,95,52,2192,6537.681700000001
2011-08-10,test,M,30s,67,1,30,15,302,350.5799999999999,30,15,22996,13787.178
2011-06-20,test,M,20s,134,3,65,31,377,778.5700000000002,65,31,10347,46174.29170000001
2011-05-08,test,M,50s,78,2,37,21,236,372.02,37,21,4208,8515.254
2011-04-17,control,M,20s,181,2,80,45,735,721.42,80,45,89309,14631.330200000004
2011-03-08,control,F,50s,80,1,41,20,251,461.2499999999999,41,20,4473,13515.8625
2011-02-01,control,M,50s,94,1,39,21,293,325.75,39,21,5333,7237.9275
2011-07-05,control,M,20s,176,2,78,43,751,1120.77,78,43,142231,111048.26789999999
2011-10-02,test,F,30s,378,1,178,91,255,549.5100000000001,178,91,4199,12265.664099999996
2011-06-22,test,F,30s,265,1,130,66,489,497.2599999999999,130,66,8039,5576.187199999999
2011-09-04,test,F,30s,328,3,163,89,386,748.77,163,89,4072,13654.688500000004
2011-09-27,control,F,40s,148,1,70,40,356,499.62000000000023,70,40,4460,7464.7424
2011-11-16,control,M,40s,57,1,27,14,490,639.1600000000001,27,14,22036,45563.17600000001
2011-04-20,test,M,20s,216,3,105,55,544,1136.87,105,55,11956,104074.63350000003
2011-03-29,test,F,50s,78,1,43,18,140,289.25,43,18,1728,5365.539099999999
2011-01-12,test,F,30s,232,2,117,65,697,871.4899999999998,117,65,33881,22292.01690000002
2011-04-01,test,M,40s,137,1,68,37,107,183.46,68,37,843,1840.484400000001
2011-10-27,control,M,20s,39,1,16,10,110,268.67999999999995,16,10,1814,9488.1914
2011-05-09,test,F,20s,16,1,11,4,276,1971.0,11,4,22608,1134623.8800000001
2011-01-30,control,M,50s,57,1,32,13,21,159.43,32,13,39,2356.0119000000004
2011-06-03,control,M,50s,62,1,28,15,137,312.75,28,15,1305,6922.2425
2011-06-05,test,F,30s,321,1,146,76,199,372.36,146,76,1633,5651.965600000001
2011-03-10,test,F,50s,69,1,31,15,122,298.50000000000006,31,15,1124,7120.17
2011-07-05,control,M,30s,146,2,66,33,453,781.5099999999999,66,33,11649,35436.545099999996
2011-04-14,control,F,40s,59,1,34,16,175,387.29,34,16,3945,14768.238500000001
2011-10-23,test,M,20s,119,2,58,31,187,311.33,58,31,4567,8134.4191
2011-01-17,test,M,30s,35,2,17,10,436,504.24,17,10,36432,45052.473600000005
2011-01-26,control,M,20s,69,1,33,20,58,162.40000000000003,33,20,308,2739.13
2011-03-24,test,M,50s,38,1,17,11,88,187.2,17,11,832,3308.3999999999996
2011-08-11,test,F,20s,21,1,10,5,23,176.85,10,5,113,6891.682500000002
2011-06-06,control,M,50s,60,1,33,17,178,304.28000000000003,33,17,2716,6081.7064
2011-03-18,test,F,20s,43,2,21,9,295,796.74,21,9,24229,102597.69959999999
2011-09-06,control,M,40s,39,1,16,12,104,209.8,16,12,1200,3784.2599999999998
2011-11-25,test,M,40s,283,4,137,67,698,1458.5599999999997,137,67,21402,61898.951799999995
2011-05-17,test,M,50s,31,1,17,9,948,1827.36,17,9,129648,422536.5504
2011-07-18,test,M,20s,52,1,26,14,100,277.12000000000006,26,14,2542,5880.8334
2011-12-08,control,F,20s,107,2,51,27,288,559.48,51,27,4742,14240.254200000003
2011-08-17,control,M,30s,103,1,45,28,76,155.05,45,28,380,1319.7675000000002
2011-04-21,control,M,30s,46,1,23,11,126,173.46,23,11,1722,3005.3466000000003
2011-09-28,control,M,40s,15,1,10,4,72,150.0,10,4,1440,5642.640000000001
2011-02-23,test,M,50s,51,1,22,13,107,220.53000000000003,22,13,1057,4222.2609
2011-02-15,control,F,50s,37,1,16,10,935,1784.7099999999998,16,10,198481,397568.09770000004
2011-06-16,test,F,40s,21,3,10,8,220,682.9200000000001,10,8,11560,130158.12240000001
2011-06-29,control,M,40s,51,1,27,12,424,576.4000000000001,27,12,19176,28701.48
2011-03-17,control,F,30s,103,1,51,30,416,372.6399999999999,51,30,6944,4921.8464
2011-12-01,control,F,50s,56,1,27,13,63,345.53000000000003,27,13,395,11389.637900000002
2011-07-08,control,M,20s,72,1,29,17,270,454.28000000000003,29,17,21418,64910.942
2011-08-05,test,F,20s,33,1,18,9,200,251.26000000000005,18,9,7182,8780.292599999999
2011-05-31,control,F,30s,51,1,18,11,123,201.27,18,11,1949,4708.424900000001
2011-10-24,test,M,20s,28,1,14,8,58,143.8,14,8,532,2730.04
2011-05-26,control,M,50s,40,1,21,8,57,107.85000000000001,21,8,533,1526.4225
2011-03-06,test,F,50s,26,1,15,8,56,137.9,15,8,544,2486.59
2011-02-18,test,F,40s,75,1,36,19,198,314.68,36,19,3066,5784.221399999999
2011-12-02,test,M,20s,12,1,3,3,60,188.76,3,3,1296,15027.9696
2011-09-02,test,F,20s,31,2,10,9,1628,2412.96,10,9,535856,1124148.2976
2011-05-22,test,F,40s,54,1,27,14,140,227.57999999999998,27,14,2032,4026.9564
2011-12-08,control,F,30s,101,2,44,23,384,325.0400000000002,44,23,10856,5569.4256000000005
2011-01-26,control,M,30s,4,1,2,1,2,9.9,2,1,4,98.01
2011-02-09,control,F,20s,24,1,10,5,36,78.61999999999999,10,5,296,1408.6804
2011-09-27,test,F,30s,29,1,15,9,124,362.8,15,9,2256,16491.004800000002
2011-01-18,test,F,40s,3,1,1,1,74215,77183.6,1,1,5507866225,5957308108.960001
2011-07-18,test,M,30s,19,1,9,6,17,114.55000000000001,9,6,57,2465.3624999999997
2011-07-24,test,F,50s,10,1,3,2,120,174.0,3,2,7200,15138.0
2011-06-13,control,M,50s,6,1,3,3,744,513.8399999999999,3,3,293184,124313.75999999997
2010-12-14,test,F,40s,5,1,2,1,1,15.0,2,1,1,225.0
2011-01-17,test,M,20s,3,1,1,1,144,152.64,1,1,20736,23298.969599999997
2011-04-12,test,M,40s,8,1,4,2,148,94.2,4,2,20752,6497.64
2011-02-11,control,M,40s,4,1,1,1,72,76.32000000000001,1,1,5184,5824.742400000001
2011-04-18,control,F,20s,2,1,2,1,1,222.75,2,1,1,49617.5625
2011-07-29,test,M,30s,268,2,132,66,799,1036.7199999999998,132,66,15191,20442.930200000006
2011-10-05,test,M,20s,103,3,49,29,306,562.66,49,29,5242,31070.85619999999
2011-02-10,control,M,30s,335,1,162,84,344,510.9999999999999,162,84,3618,4295.478600000001
2011-11-22,control,F,50s,417,3,198,98,508,904.6100000000001,198,98,10644,50245.684899999986
2010-12-05,control,F,50s,737,4,348,190,604,1144.8500000000015,348,190,13146,41578.07590000007
2010-12-02,test,M,50s,328,4,136,80,1157,1883.8299999999997,136,80,37843,126585.54509999999
2011-07-08,control,F,40s,160,2,71,39,238,525.34,71,39,12712,43086.3854
2011-06-16,control,M,50s,142,1,75,31,320,455.30000000000007,75,31,4538,8007.659800000001
2011-01-06,test,M,40s,188,1,97,45,95,317.05999999999995,97,45,301,4158.7616
2011-02-15,test,F,40s,106,2,47,22,193,824.85,47,22,5549,114676.27249999996
2011-01-14,control,M,50s,169,2,82,45,584,909.2199999999999,82,45,10422,27573.297200000005
2011-09-15,test,F,40s,132,2,67,32,476,549.1,67,32,10464,12622.034800000005
2011-04-13,control,M,50s,573,4,270,138,846,1556.7199999999996,270,138,10708,54671.4264
2011-04-26,control,F,50s,233,1,110,56,291,285.37,110,56,4945,3405.7990999999993
2011-08-25,control,F,50s,175,4,91,44,686,1037.42,91,44,36608,79167.5536
2011-06-07,control,M,20s,279,3,136,71,2129,2945.1600000000008,136,71,228487,357868.73920000007
2011-09-11,test,M,30s,144,3,79,37,878,2303.7199999999993,79,37,59628,233596.66960000002
2011-01-21,control,M,20s,456,3,236,115,2554,8681.720000000001,236,115,116844,1079507.8364
2011-07-14,test,M,40s,196,2,88,44,556,1034.2500000000002,88,44,9482,32902.255700000016
2011-05-05,control,F,50s,236,3,101,62,404,914.4000000000002,101,62,6502,43731.18040000004
2011-11-04,test,F,30s,455,2,211,114,585,1997.6800000000005,211,114,130345,2235956.518000003
2011-11-08,control,F,40s,73,1,41,16,139,210.95000000000007,41,16,1429,3213.8172999999992
2010-12-06,test,F,30s,182,1,77,46,132,406.6899999999997,77,46,1888,19439.879499999985
2011-01-10,test,M,20s,173,1,69,42,246,646.5399999999998,69,42,3466,44435.715999999986
2011-04-11,test,F,30s,343,1,158,86,217,380.34000000000026,158,86,1289,6061.390200000001
2011-01-19,test,M,20s,162,1,83,41,758,740.3899999999998,83,41,235712,59555.9795
2011-09-12,test,F,50s,153,1,76,38,294,705.7399999999999,76,38,4472,25882.9644
2011-07-22,control,M,50s,106,1,44,29,520,649.4599999999999,44,29,19288,27617.524399999995
2011-10-05,control,M,30s,102,1,51,28,128,354.15,51,28,788,8112.662899999999
2011-09-14,test,F,30s,235,1,109,54,107,237.19,109,54,561,1894.3416999999997
2011-11-27,test,F,20s,85,1,40,21,150,277.1599999999999,40,21,2298,4624.7498
2011-04-08,control,F,30s,117,1,50,32,311,431.78000000000003,50,32,7431,14602.145199999999
2010-12-15,test,F,30s,79,2,41,21,68,208.16,41,21,446,4335.1478
2011-11-08,test,F,30s,547,1,245,130,450,796.64,245,130,7808,10717.733600000001
2011-08-19,test,M,40s,112,1,58,30,240,534.7000000000002,58,30,2104,18448.477199999994
2010-12-06,test,F,20s,360,2,173,83,236,526.4400000000002,173,83,1398,7257.0218
2011-10-05,test,M,30s,154,1,75,36,190,299.4099999999999,75,36,2222,5683.632900000002
2011-11-27,test,F,30s,434,1,195,107,271,400.61999999999983,195,107,1799,3414.666199999997
2011-01-20,control,M,40s,249,3,125,64,423,785.0500000000001,125,64,5709,13370.6241
2011-07-27,control,F,30s,90,1,43,21,249,445.8500000000001,43,21,4517,10718.116899999999
2011-11-08,test,F,20s,142,1,68,32,495,1833.6900000000005,68,32,11141,351249.00210000004
2011-11-28,control,M,20s,338,3,156,77,384,1064.8800000000003,156,77,3728,42029.328600000015
2011-07-28,control,F,50s,192,2,80,43,760,1145.5199999999993,80,43,25960,58433.08399999999
2011-03-27,control,M,40s,371,1,175,90,322,609.9500000000002,175,90,3804,7156.258099999999
2011-12-01,test,F,30s,547,2,248,129,543,848.6300000000002,248,129,17631,22359.555299999996
2011-03-16,control,F,50s,90,1,39,22,166,352.59999999999997,39,22,2250,5984.38
2011-10-16,control,M,20s,606,3,285,163,2005,8883.21,285,163,50665,1152129.6552999998
2011-04-12,control,M,30s,326,3,163,86,2380,3925.7899999999995,163,86,223990,400444.8645000002
2011-10-07,test,F,20s,105,1,55,27,342,427.59999999999997,55,27,6212,7811.080000000001
2011-02-02,test,M,20s,13,2,7,4,4,21.849999999999998,7,4,4,251.4875
2011-02-13,control,M,50s,98,1,44,25,382,981.9000000000001,44,25,9460,104261.72999999998
2011-06-27,test,M,40s,128,1,53,30,271,510.45,53,30,6169,10558.162499999999
2011-07-17,test,M,30s,138,1,71,30,236,201.25000000000003,71,30,3816,2710.6105
2011-02-24,control,M,30s,96,1,47,23,139,405.0300000000001,47,23,1373,7636.4289
2010-12-09,test,M,40s,97,2,55,26,190,614.5299999999999,55,26,2748,18740.675900000006
2011-04-18,test,M,40s,219,1,104,63,362,484.2499999999999,104,63,13778,6277.3945
2011-07-29,test,M,20s,61,2,34,14,77,215.85,34,14,545,3406.1925
