event_id,user_id,session_id,event_time,variant,page
E0002602,101532,S002602,2025-07-11 02:48:00,0,product_reco
E0002603,101532,S002603,2025-07-11 06:37:00,0,checkout_cta
E0002604,101533,S002604,2025-07-10 01:21:00,1,home_banner
E0002605,101533,S002605,2025-07-09 23:33:00,1,product_reco
E0002606,101534,S002606,2025-07-10 17:12:00,0,checkout_cta
E0002607,101535,S002607,2025-07-15 11:27:00,0,checkout_cta
E0002608,101535,S002608,2025-07-15 05:52:00,0,product_reco
E0002609,101535,S002609,2025-07-15 11:45:00,0,home_banner
E0002610,101536,S002610,2025-07-06 13:17:00,1,product_reco
E0002611,101536,S002611,2025-07-06 18:06:00,1,checkout_cta
E0002612,101537,S002612,2025-07-02 02:42:00,1,product_reco
E0002613,101538,S002613,2025-07-13 07:57:00,0,product_reco
E0002614,101538,S002614,2025-07-13 05:05:00,0,checkout_cta
E0002615,101539,S002615,2025-07-08 20:48:00,1,product_reco
E0002616,101540,S002616,2025-07-13 15:06:00,0,home_banner
E0002617,101541,S002617,2025-07-13 21:13:00,1,home_banner
E0002618,101542,S002618,2025-07-03 15:01:00,0,product_reco
E0002619,101542,S002619,2025-07-03 19:20:00,0,checkout_cta
E0002620,101543,S002620,2025-07-06 02:29:00,1,home_banner
E0002621,101543,S002621,2025-07-06 03:00:00,1,product_reco
E0002622,101543,S002622,2025-07-06 04:21:00,1,product_reco
E0002623,101544,S002623,2025-07-12 09:11:00,0,product_reco
E0002624,101545,S002624,2025-07-01 15:27:00,0,product_reco
E0002625,101546,S002625,2025-07-13 01:11:00,1,home_banner
E0002626,101546,S002626,2025-07-13 04:14:00,1,product_reco
E0002627,101546,S002627,2025-07-12 23:48:00,1,home_banner
E0002628,101547,S002628,2025-07-15 09:04:00,1,home_banner
E0002629,101548,S002629,2025-07-07 19:37:00,0,product_reco
E0002630,101548,S002630,2025-07-07 23:13:00,0,home_banner
E0002631,101548,S002631,2025-07-07 17:13:00,0,home_banner
E0002632,101549,S002632,2025-07-03 06:39:00,0,product_reco
E0002633,101550,S002633,2025-07-05 07:30:00,0,product_reco
E0002634,101550,S002634,2025-07-05 09:42:00,0,checkout_cta
E0002635,101550,S002635,2025-07-05 07:58:00,0,product_reco
E0002636,101551,S002636,2025-07-03 08:57:00,0,home_banner
E0002637,101552,S002637,2025-07-07 04:50:00,1,home_banner
E0002638,101553,S002638,2025-07-08 00:50:00,1,checkout_cta
E0002639,101553,S002639,2025-07-08 05:33:00,1,home_banner
E0002640,101553,S002640,2025-07-07 23:13:00,1,checkout_cta
E0002641,101554,S002641,2025-07-13 08:21:00,0,checkout_cta
E0002642,101554,S002642,2025-07-13 09:09:00,0,home_banner
E0002643,101555,S002643,2025-07-09 13:12:00,0,product_reco
E0002644,101556,S002644,2025-07-02 21:52:00,0,checkout_cta
E0002645,101557,S002645,2025-07-04 19:27:00,0,checkout_cta
E0002646,101558,S002646,2025-07-13 12:12:00,0,home_banner
E0002647,101559,S002647,2025-07-02 12:10:00,0,home_banner
E0002648,101559,S002648,2025-07-02 12:51:00,0,product_reco
E0002649,101560,S002649,2025-07-13 01:01:00,1,home_banner
E0002650,101560,S002650,2025-07-13 07:17:00,1,checkout_cta
E0002651,101561,S002651,2025-07-02 11:23:00,0,home_banner
E0002652,101562,S002652,2025-07-05 16:45:00,1,product_reco
E0002653,101563,S002653,2025-07-12 15:33:00,1,checkout_cta
E0002654,101563,S002654,2025-07-12 15:31:00,1,home_banner
E0002655,101564,S002655,2025-07-09 18:10:00,1,home_banner
E0002656,101564,S002656,2025-07-09 19:37:00,1,product_reco
E0002657,101564,S002657,2025-07-09 19:37:00,1,product_reco
E0002658,101565,S002658,2025-07-07 22:06:00,1,product_reco
E0002659,101566,S002659,2025-07-07 02:47:00,0,home_banner
E0002660,101566,S002660,2025-07-07 01:12:00,0,home_banner
E0002661,101567,S002661,2025-07-06 11:32:00,1,product_reco
E0002662,101567,S002662,2025-07-06 07:09:00,1,product_reco
E0002663,101568,S002663,2025-07-01 17:07:00,1,home_banner
E0002664,101568,S002664,2025-07-01 11:11:00,1,home_banner
E0002665,101569,S002665,2025-07-03 12:07:00,0,home_banner
E0002666,101569,S002666,2025-07-03 18:23:00,0,product_reco
E0002667,101570,S002667,2025-07-06 23:01:00,0,checkout_cta
E0002668,101570,S002668,2025-07-06 20:50:00,0,product_reco
E0002669,101570,S002669,2025-07-07 03:35:00,0,product_reco
E0002670,101571,S002670,2025-07-05 11:24:00,0,checkout_cta
E0002671,101572,S002671,2025-07-06 15:00:00,0,checkout_cta
E0002672,101572,S002672,2025-07-06 15:56:00,0,product_reco
E0002673,101573,S002673,2025-07-11 11:23:00,1,checkout_cta
E0002674,101573,S002674,2025-07-11 10:37:00,1,checkout_cta
E0002675,101574,S002675,2025-07-07 23:48:00,0,product_reco
E0002676,101575,S002676,2025-07-05 06:42:00,1,checkout_cta
E0002677,101575,S002677,2025-07-05 12:12:00,1,checkout_cta
E0002678,101576,S002678,2025-07-04 22:39:00,0,product_reco
E0002679,101576,S002679,2025-07-05 00:21:00,0,checkout_cta
E0002680,101577,S002680,2025-07-09 19:13:00,1,checkout_cta
E0002681,101578,S002681,2025-07-09 23:24:00,0,home_banner
E0002682,101578,S002682,2025-07-10 04:04:00,0,product_reco
E0002683,101579,S002683,2025-07-12 00:25:00,1,checkout_cta
E0002684,101579,S002684,2025-07-11 21:45:00,1,home_banner
E0002685,101580,S002685,2025-07-15 07:26:00,1,checkout_cta
E0002686,101581,S002686,2025-07-09 03:54:00,1,checkout_cta
E0002687,101582,S002687,2025-07-06 23:50:00,1,product_reco
E0002688,101582,S002688,2025-07-06 17:13:00,1,checkout_cta
E0002689,101582,S002689,2025-07-06 17:24:00,1,product_reco
E0002690,101583,S002690,2025-07-02 05:16:00,0,checkout_cta
E0002691,101583,S002691,2025-07-02 04:13:00,0,checkout_cta
E0002692,101583,S002692,2025-07-02 03:09:00,0,home_banner
E0002693,101584,S002693,2025-07-13 06:12:00,1,home_banner
E0002694,101585,S002694,2025-07-05 12:25:00,0,product_reco
E0002695,101585,S002695,2025-07-05 11:39:00,0,checkout_cta
E0002696,101586,S002696,2025-07-05 21:58:00,0,home_banner
E0002697,101586,S002697,2025-07-06 01:29:00,0,product_reco
E0002698,101587,S002698,2025-07-14 14:44:00,0,home_banner
E0002699,101587,S002699,2025-07-14 07:34:00,0,home_banner
E0002700,101587,S002700,2025-07-14 12:38:00,0,checkout_cta
E0002701,101588,S002701,2025-07-08 10:37:00,1,checkout_cta
E0002702,101588,S002702,2025-07-08 09:07:00,1,product_reco
E0002703,101589,S002703,2025-07-01 11:42:00,0,home_banner
E0002704,101589,S002704,2025-07-01 12:59:00,0,home_banner
E0002705,101589,S002705,2025-07-01 10:55:00,0,checkout_cta
E0002706,101590,S002706,2025-07-12 02:40:00,0,home_banner
E0002707,101590,S002707,2025-07-12 03:29:00,0,home_banner
E0002708,101591,S002708,2025-07-01 18:32:00,1,product_reco
E0002709,101591,S002709,2025-07-01 17:11:00,1,checkout_cta
E0002710,101592,S002710,2025-07-03 21:19:00,0,home_banner
E0002711,101592,S002711,2025-07-03 21:51:00,0,product_reco
E0002712,101593,S002712,2025-07-13 00:35:00,0,home_banner
E0002713,101593,S002713,2025-07-13 04:09:00,0,home_banner
E0002714,101594,S002714,2025-07-06 17:22:00,0,product_reco
E0002715,101595,S002715,2025-07-04 06:26:00,0,home_banner
E0002716,101596,S002716,2025-07-02 23:59:00,0,product_reco
E0002717,101596,S002717,2025-07-02 23:48:00,0,checkout_cta
E0002718,101597,S002718,2025-07-13 19:18:00,0,home_banner
E0002719,101598,S002719,2025-07-13 06:36:00,1,product_reco
E0002720,101599,S002720,2025-07-13 14:08:00,1,checkout_cta
E0002721,101600,S002721,2025-07-11 17:08:00,1,home_banner
E0002722,101601,S002722,2025-07-13 16:04:00,0,product_reco
E0002723,101602,S002723,2025-07-04 10:31:00,0,checkout_cta
E0002724,101602,S002724,2025-07-04 10:37:00,0,product_reco
E0002725,101603,S002725,2025-07-10 02:16:00,1,product_reco
E0002726,101604,S002726,2025-07-10 06:32:00,0,product_reco
E0002727,101605,S002727,2025-07-12 05:44:00,1,checkout_cta
E0002728,101606,S002728,2025-07-05 03:53:00,1,checkout_cta
E0002729,101607,S002729,2025-07-14 07:34:00,1,checkout_cta
E0002730,101608,S002730,2025-07-02 08:33:00,1,product_reco
E0002731,101609,S002731,2025-07-02 12:44:00,0,product_reco
E0002732,101610,S002732,2025-07-12 22:35:00,0,home_banner
E0002733,101610,S002733,2025-07-12 21:12:00,0,home_banner
E0002734,101611,S002734,2025-07-05 04:11:00,0,product_reco
E0002735,101612,S002735,2025-07-11 06:12:00,0,home_banner
E0002736,101613,S002736,2025-07-03 02:14:00,0,home_banner
E0002737,101614,S002737,2025-07-02 05:50:00,1,home_banner
E0002738,101615,S002738,2025-07-14 17:18:00,1,checkout_cta
E0002739,101615,S002739,2025-07-14 16:30:00,1,product_reco
E0002740,101616,S002740,2025-07-03 14:50:00,1,product_reco
E0002741,101616,S002741,2025-07-03 13:06:00,1,product_reco
E0002742,101616,S002742,2025-07-03 11:38:00,1,checkout_cta
E0002743,101617,S002743,2025-07-04 20:46:00,0,product_reco
E0002744,101618,S002744,2025-07-09 12:59:00,0,home_banner
E0002745,101618,S002745,2025-07-09 06:47:00,0,product_reco
E0002746,101618,S002746,2025-07-09 08:09:00,0,home_banner
E0002747,101619,S002747,2025-07-05 10:45:00,0,checkout_cta
E0002748,101619,S002748,2025-07-05 05:37:00,0,home_banner
E0002749,101620,S002749,2025-07-12 09:37:00,1,product_reco
E0002750,101620,S002750,2025-07-12 13:19:00,1,product_reco
E0002751,101621,S002751,2025-07-07 18:34:00,0,product_reco
E0002752,101622,S002752,2025-07-14 05:23:00,0,product_reco
E0002753,101622,S002753,2025-07-14 05:52:00,0,home_banner
E0002754,101623,S002754,2025-07-08 03:30:00,0,product_reco
E0002755,101623,S002755,2025-07-08 02:22:00,0,home_banner
E0002756,101624,S002756,2025-07-15 11:28:00,1,home_banner
E0002757,101624,S002757,2025-07-15 06:34:00,1,home_banner
E0002758,101624,S002758,2025-07-15 05:07:00,1,checkout_cta
E0002759,101625,S002759,2025-07-13 21:06:00,1,product_reco
E0002760,101626,S002760,2025-07-10 13:14:00,0,product_reco
E0002761,101626,S002761,2025-07-10 12:18:00,0,home_banner
E0002762,101627,S002762,2025-07-12 18:13:00,0,home_banner
E0002763,101627,S002763,2025-07-12 17:47:00,0,product_reco
E0002764,101628,S002764,2025-07-01 22:03:00,0,product_reco
E0002765,101628,S002765,2025-07-01 23:25:00,0,checkout_cta
E0002766,101629,S002766,2025-07-08 20:40:00,0,home_banner
E0002767,101629,S002767,2025-07-08 20:28:00,0,checkout_cta
E0002768,101630,S002768,2025-07-02 07:20:00,0,checkout_cta
E0002769,101630,S002769,2025-07-02 07:08:00,0,product_reco
E0002770,101630,S002770,2025-07-02 03:35:00,0,home_banner
E0002771,101631,S002771,2025-07-05 04:24:00,1,home_banner
E0002772,101632,S002772,2025-07-07 05:32:00,1,product_reco
E0002773,101633,S002773,2025-07-06 23:41:00,0,product_reco
E0002774,101633,S002774,2025-07-07 01:10:00,0,product_reco
E0002775,101634,S002775,2025-07-01 22:01:00,0,checkout_cta
E0002776,101635,S002776,2025-07-05 12:49:00,0,product_reco
E0002777,101635,S002777,2025-07-05 08:30:00,0,home_banner
E0002778,101636,S002778,2025-07-11 14:48:00,1,home_banner
E0002779,101637,S002779,2025-07-14 13:35:00,1,checkout_cta
E0002780,101638,S002780,2025-07-15 04:54:00,0,product_reco
E0002781,101639,S002781,2025-07-02 16:30:00,1,product_reco
E0002782,101639,S002782,2025-07-02 18:00:00,1,product_reco
E0002783,101640,S002783,2025-07-05 03:46:00,0,home_banner
E0002784,101641,S002784,2025-07-09 11:16:00,1,checkout_cta
E0002785,101642,S002785,2025-07-14 17:57:00,1,checkout_cta
E0002786,101643,S002786,2025-07-10 03:05:00,1,product_reco
E0002787,101644,S002787,2025-07-01 20:17:00,1,home_banner
E0002788,101644,S002788,2025-07-01 17:04:00,1,product_reco
E0002789,101645,S002789,2025-07-08 10:08:00,0,product_reco
E0002790,101646,S002790,2025-07-10 04:23:00,0,home_banner
E0002791,101647,S002791,2025-07-04 21:21:00,0,product_reco
E0002792,101648,S002792,2025-07-03 22:43:00,1,checkout_cta
E0002793,101648,S002793,2025-07-03 21:24:00,1,checkout_cta
E0002794,101649,S002794,2025-07-06 05:08:00,0,product_reco
E0002795,101649,S002795,2025-07-05 22:20:00,0,checkout_cta
E0002796,101649,S002796,2025-07-06 00:46:00,0,home_banner
E0002797,101650,S002797,2025-07-11 05:13:00,0,home_banner
E0002798,101650,S002798,2025-07-11 09:51:00,0,product_reco
E0002799,101650,S002799,2025-07-11 07:36:00,0,home_banner
E0002800,101651,S002800,2025-07-09 01:09:00,0,product_reco
E0002801,101652,S002801,2025-07-11 17:02:00,0,home_banner
E0002802,101653,S002802,2025-07-10 09:14:00,0,product_reco
E0002803,101653,S002803,2025-07-10 11:39:00,0,home_banner
E0002804,101654,S002804,2025-07-11 09:48:00,1,home_banner
E0002805,101654,S002805,2025-07-11 13:11:00,1,checkout_cta
E0002806,101654,S002806,2025-07-11 14:41:00,1,product_reco
E0002807,101655,S002807,2025-07-10 12:39:00,1,home_banner
E0002808,101656,S002808,2025-07-01 17:28:00,1,product_reco
E0002809,101656,S002809,2025-07-01 18:03:00,1,product_reco
E0002810,101657,S002810,2025-07-02 16:18:00,0,checkout_cta
E0002811,101658,S002811,2025-07-09 22:18:00,1,checkout_cta
E0002812,101659,S002812,2025-07-04 22:51:00,1,home_banner
E0002813,101660,S002813,2025-07-03 01:32:00,1,home_banner
E0002814,101660,S002814,2025-07-02 19:17:00,1,home_banner
E0002815,101661,S002815,2025-07-08 21:07:00,0,checkout_cta
E0002816,101662,S002816,2025-07-10 08:48:00,0,product_reco
E0002817,101663,S002817,2025-07-08 05:49:00,0,product_reco
E0002818,101664,S002818,2025-07-12 13:51:00,1,product_reco
E0002819,101665,S002819,2025-07-07 10:06:00,0,product_reco
E0002820,101665,S002820,2025-07-07 14:05:00,0,product_reco
E0002821,101666,S002821,2025-07-09 04:36:00,0,home_banner
E0002822,101667,S002822,2025-07-06 17:56:00,1,home_banner
E0002823,101667,S002823,2025-07-06 13:15:00,1,checkout_cta
E0002824,101667,S002824,2025-07-06 18:20:00,1,product_reco
E0002825,101668,S002825,2025-07-15 10:47:00,0,checkout_cta
E0002826,101669,S002826,2025-07-03 19:31:00,1,product_reco
E0002827,101669,S002827,2025-07-03 18:43:00,1,checkout_cta
E0002828,101670,S002828,2025-07-06 19:01:00,1,product_reco
E0002829,101671,S002829,2025-07-05 19:14:00,1,checkout_cta
E0002830,101672,S002830,2025-07-06 11:38:00,1,checkout_cta
E0002831,101672,S002831,2025-07-06 09:57:00,1,product_reco
E0002832,101672,S002832,2025-07-06 08:18:00,1,product_reco
E0002833,101673,S002833,2025-07-12 09:21:00,1,product_reco
E0002834,101674,S002834,2025-07-02 02:18:00,1,home_banner
E0002835,101674,S002835,2025-07-02 01:04:00,1,product_reco
E0002836,101675,S002836,2025-07-05 21:01:00,1,checkout_cta
E0002837,101675,S002837,2025-07-05 15:35:00,1,checkout_cta
E0002838,101675,S002838,2025-07-05 21:23:00,1,product_reco
E0002839,101676,S002839,2025-07-12 06:18:00,0,checkout_cta
E0002840,101677,S002840,2025-07-02 05:24:00,0,checkout_cta
E0002841,101678,S002841,2025-07-13 01:57:00,0,checkout_cta
E0002842,101679,S002842,2025-07-04 07:56:00,0,checkout_cta
E0002843,101680,S002843,2025-07-05 19:47:00,0,product_reco
E0002844,101680,S002844,2025-07-05 22:42:00,0,checkout_cta
E0002845,101680,S002845,2025-07-05 14:56:00,0,product_reco
E0002846,101681,S002846,2025-07-09 12:27:00,1,checkout_cta
E0002847,101681,S002847,2025-07-09 17:21:00,1,product_reco
E0002848,101682,S002848,2025-07-09 05:19:00,1,checkout_cta
E0002849,101683,S002849,2025-07-13 19:01:00,1,home_banner
E0002850,101683,S002850,2025-07-13 16:41:00,1,home_banner
E0002851,101684,S002851,2025-07-05 19:33:00,1,product_reco
E0002852,101684,S002852,2025-07-05 19:00:00,1,home_banner
E0002853,101685,S002853,2025-07-02 08:49:00,0,product_reco
E0002854,101685,S002854,2025-07-02 05:44:00,0,home_banner
E0002855,101686,S002855,2025-07-12 06:06:00,0,checkout_cta
E0002856,101687,S002856,2025-07-12 14:32:00,0,home_banner
E0002857,101687,S002857,2025-07-12 11:24:00,0,home_banner
E0002858,101688,S002858,2025-07-11 21:58:00,1,home_banner
E0002859,101689,S002859,2025-07-10 03:36:00,0,product_reco
E0002860,101690,S002860,2025-07-12 20:38:00,0,product_reco
E0002861,101691,S002861,2025-07-14 15:18:00,0,checkout_cta
E0002862,101691,S002862,2025-07-14 15:51:00,0,product_reco
E0002863,101692,S002863,2025-07-04 16:42:00,0,product_reco
E0002864,101693,S002864,2025-07-02 04:12:00,0,product_reco
E0002865,101693,S002865,2025-07-02 06:24:00,0,checkout_cta
E0002866,101694,S002866,2025-07-02 07:55:00,0,product_reco
E0002867,101695,S002867,2025-07-11 14:16:00,1,product_reco
E0002868,101696,S002868,2025-07-07 12:11:00,1,home_banner
E0002869,101696,S002869,2025-07-07 12:11:00,1,product_reco
E0002870,101696,S002870,2025-07-07 09:48:00,1,checkout_cta
E0002871,101697,S002871,2025-07-04 12:40:00,0,product_reco
E0002872,101698,S002872,2025-07-11 01:10:00,0,product_reco
E0002873,101699,S002873,2025-07-02 10:00:00,0,product_reco
E0002874,101700,S002874,2025-07-13 07:43:00,0,product_reco
E0002875,101700,S002875,2025-07-13 11:51:00,0,home_banner
E0002876,101701,S002876,2025-07-15 09:35:00,0,product_reco
E0002877,101702,S002877,2025-07-07 13:16:00,0,product_reco
E0002878,101702,S002878,2025-07-07 11:52:00,0,home_banner
E0002879,101703,S002879,2025-07-12 20:35:00,1,product_reco
E0002880,101704,S002880,2025-07-12 07:56:00,1,checkout_cta
E0002881,101705,S002881,2025-07-15 06:26:00,0,checkout_cta
E0002882,101705,S002882,2025-07-15 12:42:00,0,home_banner
E0002883,101706,S002883,2025-07-08 01:12:00,0,product_reco
E0002884,101706,S002884,2025-07-08 03:40:00,0,checkout_cta
E0002885,101707,S002885,2025-07-14 20:49:00,0,home_banner
E0002886,101707,S002886,2025-07-14 21:09:00,0,checkout_cta
E0002887,101708,S002887,2025-07-15 13:19:00,1,home_banner
E0002888,101708,S002888,2025-07-15 14:00:00,1,checkout_cta
E0002889,101709,S002889,2025-07-14 14:08:00,1,product_reco
E0002890,101710,S002890,2025-07-12 20:08:00,1,product_reco
E0002891,101710,S002891,2025-07-12 15:10:00,1,home_banner
E0002892,101711,S002892,2025-07-02 16:28:00,0,product_reco
E0002893,101712,S002893,2025-07-12 19:23:00,0,product_reco
E0002894,101712,S002894,2025-07-12 15:04:00,0,product_reco
E0002895,101713,S002895,2025-07-10 17:39:00,0,home_banner
E0002896,101714,S002896,2025-07-09 14:53:00,0,home_banner
E0002897,101714,S002897,2025-07-09 19:11:00,0,product_reco
E0002898,101714,S002898,2025-07-09 17:47:00,0,product_reco
E0002899,101715,S002899,2025-07-01 17:03:00,0,product_reco
E0002900,101715,S002900,2025-07-01 19:35:00,0,product_reco
E0002901,101716,S002901,2025-07-01 21:00:00,1,checkout_cta
E0002902,101716,S002902,2025-07-01 17:09:00,1,home_banner
E0002903,101717,S002903,2025-07-10 23:55:00,0,product_reco
E0002904,101718,S002904,2025-07-08 20:02:00,0,home_banner
E0002905,101718,S002905,2025-07-08 19:38:00,0,checkout_cta
E0002906,101718,S002906,2025-07-08 22:56:00,0,checkout_cta
E0002907,101719,S002907,2025-07-08 04:16:00,0,checkout_cta
E0002908,101720,S002908,2025-07-03 20:48:00,0,checkout_cta
E0002909,101720,S002909,2025-07-03 19:23:00,0,home_banner
E0002910,101720,S002910,2025-07-03 20:56:00,0,product_reco
E0002911,101721,S002911,2025-07-11 01:46:00,1,home_banner
E0002912,101722,S002912,2025-07-14 19:26:00,0,checkout_cta
E0002913,101723,S002913,2025-07-09 03:31:00,0,product_reco
E0002914,101724,S002914,2025-07-02 10:42:00,1,checkout_cta
E0002915,101725,S002915,2025-07-06 18:19:00,0,home_banner
E0002916,101725,S002916,2025-07-06 19:52:00,0,product_reco
E0002917,101725,S002917,2025-07-06 19:19:00,0,product_reco
E0002918,101726,S002918,2025-07-09 05:03:00,0,checkout_cta
E0002919,101726,S002919,2025-07-09 04:15:00,0,home_banner
E0002920,101727,S002920,2025-07-04 07:20:00,1,product_reco
E0002921,101728,S002921,2025-07-07 08:45:00,1,home_banner
E0002922,101728,S002922,2025-07-07 04:53:00,1,home_banner
E0002923,101728,S002923,2025-07-07 02:04:00,1,product_reco
E0002924,101729,S002924,2025-07-12 07:59:00,1,checkout_cta
E0002925,101729,S002925,2025-07-12 05:27:00,1,checkout_cta
E0002926,101730,S002926,2025-07-04 02:17:00,1,checkout_cta
E0002927,101730,S002927,2025-07-04 07:30:00,1,product_reco
E0002928,101731,S002928,2025-07-03 12:57:00,0,checkout_cta
E0002929,101731,S002929,2025-07-03 16:35:00,0,product_reco
E0002930,101732,S002930,2025-07-10 19:06:00,1,product_reco
E0002931,101733,S002931,2025-07-06 04:13:00,1,home_banner
E0002932,101734,S002932,2025-07-05 02:11:00,0,product_reco
E0002933,101734,S002933,2025-07-05 02:00:00,0,home_banner
E0002934,101734,S002934,2025-07-04 22:35:00,0,product_reco
E0002935,101735,S002935,2025-07-13 22:06:00,0,home_banner
E0002936,101735,S002936,2025-07-14 04:30:00,0,home_banner
E0002937,101735,S002937,2025-07-13 22:34:00,0,checkout_cta
E0002938,101736,S002938,2025-07-06 08:22:00,0,product_reco
E0002939,101736,S002939,2025-07-06 09:48:00,0,product_reco
E0002940,101737,S002940,2025-07-02 15:50:00,0,home_banner
E0002941,101738,S002941,2025-07-14 12:06:00,0,home_banner
E0002942,101738,S002942,2025-07-14 12:08:00,0,product_reco
E0002943,101739,S002943,2025-07-03 12:58:00,0,product_reco
E0002944,101739,S002944,2025-07-03 14:58:00,0,product_reco
E0002945,101740,S002945,2025-07-13 14:03:00,0,checkout_cta
E0002946,101740,S002946,2025-07-13 14:02:00,0,product_reco
E0002947,101741,S002947,2025-07-01 15:32:00,0,product_reco
E0002948,101741,S002948,2025-07-01 15:57:00,0,home_banner
E0002949,101742,S002949,2025-07-06 12:17:00,0,home_banner
E0002950,101742,S002950,2025-07-06 11:51:00,0,product_reco
E0002951,101743,S002951,2025-07-05 13:22:00,1,product_reco
E0002952,101744,S002952,2025-07-14 22:41:00,1,product_reco
E0002953,101744,S002953,2025-07-14 23:45:00,1,checkout_cta
E0002954,101745,S002954,2025-07-12 18:56:00,1,home_banner
E0002955,101745,S002955,2025-07-12 18:55:00,1,checkout_cta
E0002956,101746,S002956,2025-07-07 08:53:00,0,home_banner
E0002957,101747,S002957,2025-07-08 05:40:00,0,home_banner
E0002958,101748,S002958,2025-07-05 03:51:00,0,product_reco
E0002959,101748,S002959,2025-07-05 02:11:00,0,home_banner
E0002960,101749,S002960,2025-07-13 02:02:00,1,home_banner
E0002961,101749,S002961,2025-07-13 01:02:00,1,product_reco
E0002962,101749,S002962,2025-07-13 05:32:00,1,checkout_cta
E0002963,101750,S002963,2025-07-09 05:52:00,0,home_banner
E0002964,101750,S002964,2025-07-09 05:34:00,0,home_banner
E0002965,101751,S002965,2025-07-03 10:25:00,0,checkout_cta
E0002966,101751,S002966,2025-07-03 16:07:00,0,home_banner
E0002967,101751,S002967,2025-07-03 13:59:00,0,home_banner
E0002968,101752,S002968,2025-07-05 02:43:00,0,product_reco
E0002969,101752,S002969,2025-07-05 05:28:00,0,product_reco
E0002970,101753,S002970,2025-07-12 00:54:00,1,product_reco
E0002971,101754,S002971,2025-07-11 09:40:00,1,home_banner
E0002972,101754,S002972,2025-07-11 06:06:00,1,product_reco
E0002973,101755,S002973,2025-07-14 07:12:00,0,product_reco
E0002974,101756,S002974,2025-07-04 06:57:00,1,checkout_cta
E0002975,101757,S002975,2025-07-04 23:07:00,1,home_banner
E0002976,101758,S002976,2025-07-07 23:16:00,1,home_banner
E0002977,101758,S002977,2025-07-07 20:51:00,1,checkout_cta
E0002978,101759,S002978,2025-07-12 07:42:00,1,home_banner
E0002979,101759,S002979,2025-07-12 06:26:00,1,home_banner
E0002980,101760,S002980,2025-07-11 14:33:00,0,product_reco
E0002981,101761,S002981,2025-07-09 14:34:00,0,product_reco
E0002982,101762,S002982,2025-07-14 08:34:00,0,home_banner
E0002983,101762,S002983,2025-07-14 08:56:00,0,product_reco
E0002984,101762,S002984,2025-07-14 13:03:00,0,checkout_cta
E0002985,101763,S002985,2025-07-06 19:26:00,1,product_reco
E0002986,101764,S002986,2025-07-11 09:23:00,0,checkout_cta
E0002987,101765,S002987,2025-07-13 04:05:00,1,product_reco
E0002988,101765,S002988,2025-07-13 07:59:00,1,home_banner
E0002989,101766,S002989,2025-07-03 17:22:00,0,product_reco
E0002990,101766,S002990,2025-07-03 15:33:00,0,product_reco
E0002991,101767,S002991,2025-07-08 15:36:00,0,home_banner
E0002992,101767,S002992,2025-07-08 19:03:00,0,product_reco
E0002993,101767,S002993,2025-07-08 13:45:00,0,home_banner
E0002994,101768,S002994,2025-07-09 17:48:00,0,home_banner
E0002995,101768,S002995,2025-07-09 19:34:00,0,home_banner
E0002996,101769,S002996,2025-07-04 04:57:00,0,home_banner
E0002997,101769,S002997,2025-07-04 11:21:00,0,checkout_cta
E0002998,101770,S002998,2025-07-10 08:31:00,1,product_reco
E0002999,101771,S002999,2025-07-14 12:18:00,1,product_reco
E0003000,101772,S003000,2025-07-03 09:47:00,1,home_banner
E0003001,101773,S003001,2025-07-07 20:30:00,1,product_reco
E0003002,101774,S003002,2025-07-05 14:24:00,0,home_banner
E0003003,101774,S003003,2025-07-05 09:30:00,0,product_reco
E0003004,101775,S003004,2025-07-05 00:44:00,0,product_reco
E0003005,101776,S003005,2025-07-06 05:16:00,1,checkout_cta
E0003006,101776,S003006,2025-07-06 05:11:00,1,product_reco
E0003007,101777,S003007,2025-07-04 03:24:00,0,checkout_cta
E0003008,101778,S003008,2025-07-09 18:51:00,0,product_reco
E0003009,101778,S003009,2025-07-09 23:43:00,0,product_reco
E0003010,101779,S003010,2025-07-07 15:40:00,1,home_banner
E0003011,101779,S003011,2025-07-07 14:52:00,1,home_banner
E0003012,101780,S003012,2025-07-03 19:50:00,0,home_banner
E0003013,101780,S003013,2025-07-03 15:38:00,0,home_banner
E0003014,101781,S003014,2025-07-05 04:30:00,1,checkout_cta
E0003015,101781,S003015,2025-07-05 00:52:00,1,product_reco
E0003016,101781,S003016,2025-07-05 03:38:00,1,home_banner
E0003017,101782,S003017,2025-07-04 13:49:00,0,home_banner
E0003018,101783,S003018,2025-07-07 11:48:00,1,product_reco
E0003019,101783,S003019,2025-07-07 10:55:00,1,checkout_cta
E0003020,101784,S003020,2025-07-06 19:22:00,0,home_banner
E0003021,101785,S003021,2025-07-02 00:55:00,0,checkout_cta
E0003022,101786,S003022,2025-07-04 03:50:00,1,product_reco
E0003023,101787,S003023,2025-07-14 05:43:00,1,product_reco
E0003024,101787,S003024,2025-07-14 01:33:00,1,checkout_cta
E0003025,101787,S003025,2025-07-13 21:56:00,1,home_banner
E0003026,101788,S003026,2025-07-08 13:47:00,1,checkout_cta
E0003027,101788,S003027,2025-07-08 07:43:00,1,home_banner
E0003028,101788,S003028,2025-07-08 08:31:00,1,home_banner
E0003029,101789,S003029,2025-07-08 04:06:00,1,home_banner
E0003030,101789,S003030,2025-07-08 02:35:00,1,home_banner
